Date Time,Open,High,Low,Close,Volume
2021-08-02 09:30:00,366.28,366.64,366.24,366.38,380033
2021-08-02 09:31:00,366.35,366.71,366.35,366.5,178301
2021-08-02 09:32:00,366.49,366.6207,366.26,366.4,268044
2021-08-02 09:33:00,366.38,366.48,365.95,366.14,191536
2021-08-02 09:34:00,366.18,366.26,366.07,366.18,134920
2021-08-02 09:35:00,366.17,366.25,365.72,365.755,222407
2021-08-02 09:36:00,365.74,365.755,365.19,365.5,218973
2021-08-02 09:37:00,365.49,365.49,365.09,365.14,116096
2021-08-02 09:38:00,365.139,365.35,365.04,365.3401,121196
2021-08-02 09:39:00,365.33,365.48,365.23,365.31,172292
2021-08-02 09:40:00,365.33,365.39,364.85,365.02,178876
2021-08-02 09:41:00,365.01,365.06,364.76,364.97,170558
2021-08-02 09:42:00,364.97,365.1,364.8,364.9807,127705
2021-08-02 09:43:00,365.0002,365.0086,364.72,364.765,111271
2021-08-02 09:44:00,364.75,364.765,364.46,364.55,157890
2021-08-02 09:45:00,364.5501,364.59,364.21,364.52,180170
2021-08-02 09:46:00,364.515,364.79,364.5,364.675,110907
2021-08-02 09:47:00,364.67,364.86,364.6,364.66,127154
2021-08-02 09:48:00,364.66,364.82,364.5399,364.54,146517
2021-08-02 09:49:00,364.54,364.73,364.45,364.65,104596
2021-08-02 09:50:00,364.66,364.68,364.34,364.48,115702
2021-08-02 09:51:00,364.48,364.48,364.11,364.22,118899
2021-08-02 09:52:00,364.24,364.37,364.11,364.14,69603
2021-08-02 09:53:00,364.15,364.57,364.15,364.555,122356
2021-08-02 09:54:00,364.56,364.89,364.56,364.8009,97488
2021-08-02 09:55:00,364.8,365.02,364.8,364.965,117496
2021-08-02 09:56:00,364.96,365.0399,364.93,364.93,69028
2021-08-02 09:57:00,364.93,365.06,364.92,364.92,79135
2021-08-02 09:58:00,364.91,365.1,364.85,364.99,91395
2021-08-02 09:59:00,365.0,365.09,365.0,365.09,48968
2021-08-02 10:00:00,365.07,365.15,364.75,365.02,224801
2021-08-02 10:01:00,365.03,365.25,364.95,364.98,99858
2021-08-02 10:02:00,364.99,365.07,364.845,364.95,68987
2021-08-02 10:03:00,364.96,365.16,364.91,364.9703,74969
2021-08-02 10:04:00,364.99,365.13,364.85,364.85,89185
2021-08-02 10:05:00,364.875,364.999,364.5718,364.65,315972
2021-08-02 10:06:00,364.623,364.63,364.27,364.37,332794
2021-08-02 10:07:00,364.38,364.58,364.38,364.42,63125
2021-08-02 10:08:00,364.42,364.67,364.4,364.59,53698
2021-08-02 10:09:00,364.59,365.03,364.58,364.9483,71243
2021-08-02 10:10:00,364.94,365.2,364.93,365.2,98976
2021-08-02 10:11:00,365.21,365.34,365.21,365.3,65081
2021-08-02 10:12:00,365.28,365.56,365.27,365.51,127073
2021-08-02 10:13:00,365.53,365.5501,365.45,365.52,92322
2021-08-02 10:14:00,365.53,365.63,365.48,365.61,92495
2021-08-02 10:15:00,365.61,365.81,365.53,365.775,120684
2021-08-02 10:16:00,365.78,365.9,365.78,365.86,110317
2021-08-02 10:17:00,365.8599,365.88,365.77,365.815,67112
2021-08-02 10:18:00,365.8299,365.89,365.72,365.73,62748
2021-08-02 10:19:00,365.72,366.01,365.71,366.01,73029
2021-08-02 10:20:00,366.05,366.1184,366.0,366.055,94519
2021-08-02 10:21:00,366.06,366.2,365.96,365.9794,108724
2021-08-02 10:22:00,365.97,366.05,365.81,365.83,83064
2021-08-02 10:23:00,365.84,365.98,365.835,365.93,59304
2021-08-02 10:24:00,365.905,366.02,365.68,365.7099,155911
2021-08-02 10:25:00,365.7199,365.97,365.69,365.92,46140
2021-08-02 10:26:00,365.925,365.93,365.815,365.82,29490
2021-08-02 10:27:00,365.81,365.8901,365.78,365.88,38600
2021-08-02 10:28:00,365.86,365.87,365.42,365.64,193408
2021-08-02 10:29:00,365.655,365.875,365.605,365.875,72098
2021-08-02 10:30:00,365.85,366.0701,365.85,365.92,78646
2021-08-02 10:31:00,365.92,366.04,365.71,365.76,59621
2021-08-02 10:32:00,365.77,365.81,365.61,365.61,54620
2021-08-02 10:33:00,365.62,365.729,365.56,365.7,38210
2021-08-02 10:34:00,365.69,365.7075,365.48,365.4918,38828
2021-08-02 10:35:00,365.5,365.69,365.44,365.69,42824
2021-08-02 10:36:00,365.7,365.71,365.5,365.5999,42564
2021-08-02 10:37:00,365.58,365.64,365.51,365.62,62824
2021-08-02 10:38:00,365.64,365.67,365.5618,365.61,32094
2021-08-02 10:39:00,365.62,365.73,365.6,365.65,43301
2021-08-02 10:40:00,365.65,365.9025,365.6,365.81,55100
2021-08-02 10:41:00,365.84,365.87,365.61,365.67,57188
2021-08-02 10:42:00,365.66,365.87,365.605,365.83,54771
2021-08-02 10:43:00,365.81,365.86,365.71,365.76,25469
2021-08-02 10:44:00,365.79,365.79,365.57,365.61,36748
2021-08-02 10:45:00,365.57,365.62,365.41,365.581,51516
2021-08-02 10:46:00,365.62,365.93,365.6,365.92,44637
2021-08-02 10:47:00,365.93,365.95,365.84,365.95,27183
2021-08-02 10:48:00,365.94,366.07,365.9108,366.03,69824
2021-08-02 10:49:00,366.02,366.06,365.93,365.96,47259
2021-08-02 10:50:00,365.95,366.08,365.92,365.95,44860
2021-08-02 10:51:00,365.92,366.14,365.89,366.14,29506
2021-08-02 10:52:00,366.16,366.24,366.12,366.17,44417
2021-08-02 10:53:00,366.1593,366.33,366.1506,366.24,60909
2021-08-02 10:54:00,366.25,366.32,366.2,366.3,32030
2021-08-02 10:55:00,366.29,366.389,366.18,366.2,108428
2021-08-02 10:56:00,366.22,366.265,366.1714,366.19,73901
2021-08-02 10:57:00,366.19,366.26,366.13,366.19,49798
2021-08-02 10:58:00,366.19,366.2,366.14,366.149,54364
2021-08-02 10:59:00,366.16,366.27,366.09,366.2602,48230
2021-08-02 11:00:00,366.27,366.34,366.08,366.145,50182
2021-08-02 11:01:00,366.14,366.19,365.92,365.9902,50277
2021-08-02 11:02:00,366.0,366.0,365.9,365.99,37299
2021-08-02 11:03:00,366.01,366.0999,365.94,366.0417,47776
2021-08-02 11:04:00,366.05,366.215,366.02,366.215,49907
2021-08-02 11:05:00,366.221,366.46,366.221,366.32,95408
2021-08-02 11:06:00,366.36,366.47,366.26,366.265,32275
2021-08-02 11:07:00,366.24,366.29,366.205,366.25,28022
2021-08-02 11:08:00,366.27,366.41,366.25,366.399,24956
2021-08-02 11:09:00,366.41,366.52,366.41,366.43,52388
2021-08-02 11:10:00,366.43,366.56,366.43,366.53,41809
2021-08-02 11:11:00,366.5,366.5882,366.5,366.56,54107
2021-08-02 11:12:00,366.57,366.63,366.53,366.54,46613
2021-08-02 11:13:00,366.52,366.53,366.42,366.4422,38219
2021-08-02 11:14:00,366.43,366.5,366.35,366.4984,41175
2021-08-02 11:15:00,366.5,366.63,366.475,366.485,59088
2021-08-02 11:16:00,366.5,366.56,366.46,366.5497,35441
2021-08-02 11:17:00,366.54,366.67,366.53,366.57,38291
2021-08-02 11:18:00,366.58,366.69,366.58,366.69,43329
2021-08-02 11:19:00,366.69,366.79,366.66,366.69,77577
2021-08-02 11:20:00,366.68,366.7,366.63,366.7,56674
2021-08-02 11:21:00,366.72,366.8,366.65,366.7,94860
2021-08-02 11:22:00,366.71,366.84,366.71,366.79,51098
2021-08-02 11:23:00,366.79,366.805,366.67,366.67,191197
2021-08-02 11:24:00,366.68,366.7399,366.62,366.73,31180
2021-08-02 11:25:00,366.75,366.78,366.63,366.6897,38261
2021-08-02 11:26:00,366.695,366.72,366.5799,366.605,41181
2021-08-02 11:27:00,366.63,366.66,366.48,366.48,34087
2021-08-02 11:28:00,366.48,366.52,366.4,366.52,76818
2021-08-02 11:29:00,366.56,366.69,366.52,366.69,55721
2021-08-02 11:30:00,366.68,366.76,366.61,366.63,55146
2021-08-02 11:31:00,366.63,366.67,366.48,366.51,53847
2021-08-02 11:32:00,366.52,366.61,366.475,366.61,52260
2021-08-02 11:33:00,366.62,366.64,366.495,366.525,59621
2021-08-02 11:34:00,366.53,366.61,366.53,366.5899,31705
2021-08-02 11:35:00,366.59,366.69,366.5,366.57,242136
2021-08-02 11:36:00,366.57,366.72,366.545,366.65,41993
2021-08-02 11:37:00,366.64,366.88,366.64,366.79,39256
2021-08-02 11:38:00,366.8,366.8,366.63,366.7,34045
2021-08-02 11:39:00,366.71,366.75,366.61,366.62,38033
2021-08-02 11:40:00,366.65,366.75,366.59,366.67,54152
2021-08-02 11:41:00,366.64,366.78,366.601,366.68,27246
2021-08-02 11:42:00,366.6906,366.8,366.63,366.67,34710
2021-08-02 11:43:00,366.7,366.7,366.61,366.64,128046
2021-08-02 11:44:00,366.65,366.66,366.52,366.61,47751
2021-08-02 11:45:00,366.6101,366.63,366.53,366.595,29752
2021-08-02 11:46:00,366.62,366.68,366.55,366.55,34093
2021-08-02 11:47:00,366.53,366.59,366.4806,366.58,56711
2021-08-02 11:48:00,366.615,366.65,366.511,366.52,40975
2021-08-02 11:49:00,366.51,366.55,366.44,366.48,25780
2021-08-02 11:50:00,366.49,366.5489,366.45,366.48,53214
2021-08-02 11:51:00,366.47,366.49,366.37,366.4,40552
2021-08-02 11:52:00,366.43,366.44,366.23,366.23,91912
2021-08-02 11:53:00,366.22,366.28,366.15,366.23,55942
2021-08-02 11:54:00,366.22,366.31,366.18,366.29,51695
2021-08-02 11:55:00,366.32,366.42,366.18,366.18,51340
2021-08-02 11:56:00,366.19,366.22,366.03,366.09,74361
2021-08-02 11:57:00,366.09,366.15,365.85,365.8882,86518
2021-08-02 11:58:00,365.89,365.89,365.71,365.819,87940
2021-08-02 11:59:00,365.82,365.8491,365.57,365.65,76294
2021-08-02 12:00:00,365.66,365.67,365.35,365.38,70701
2021-08-02 12:01:00,365.36,365.42,365.2299,365.24,83794
2021-08-02 12:02:00,365.25,365.258,365.12,365.15,91619
2021-08-02 12:03:00,365.14,365.39,365.12,365.38,88716
2021-08-02 12:04:00,365.36,365.445,365.29,365.4401,45989
2021-08-02 12:05:00,365.44,365.45,365.32,365.36,90952
2021-08-02 12:06:00,365.35,365.35,365.215,365.23,53758
2021-08-02 12:07:00,365.23,365.26,364.9,364.9,86965
2021-08-02 12:08:00,364.88,364.9,364.78,364.82,96198
2021-08-02 12:09:00,364.83,364.84,364.735,364.735,44358
2021-08-02 12:10:00,364.75,364.97,364.69,364.92,68535
2021-08-02 12:11:00,364.91,364.995,364.84,364.96,41314
2021-08-02 12:12:00,364.97,365.1399,364.89,365.13,73316
2021-08-02 12:13:00,365.13,365.22,365.1,365.14,61630
2021-08-02 12:14:00,365.14,365.26,365.14,365.22,49269
2021-08-02 12:15:00,365.21,365.3418,365.16,365.25,52706
2021-08-02 12:16:00,365.25,365.33,365.24,365.28,67209
2021-08-02 12:17:00,365.29,365.36,365.24,365.33,44825
2021-08-02 12:18:00,365.33,365.4,365.31,365.32,32005
2021-08-02 12:19:00,365.33,365.41,365.33,365.4,32250
2021-08-02 12:20:00,365.415,365.42,365.31,365.31,35155
2021-08-02 12:21:00,365.3,365.38,365.215,365.32,37844
2021-08-02 12:22:00,365.34,365.34,365.07,365.2,70341
2021-08-02 12:23:00,365.2096,365.51,365.2096,365.5052,54399
2021-08-02 12:24:00,365.51,365.55,365.36,365.4298,52466
2021-08-02 12:25:00,365.43,365.44,365.23,365.35,48081
2021-08-02 12:26:00,365.3601,365.5,365.2,365.29,47018
2021-08-02 12:27:00,365.32,365.38,365.22,365.32,27789
2021-08-02 12:28:00,365.33,365.39,365.19,365.35,52843
2021-08-02 12:29:00,365.35,365.43,365.2039,365.2562,31604
2021-08-02 12:30:00,365.26,365.4,365.16,365.37,41838
2021-08-02 12:31:00,365.35,365.57,365.35,365.52,68054
2021-08-02 12:32:00,365.5,365.59,365.37,365.4,43874
2021-08-02 12:33:00,365.41,365.52,365.35,365.49,61144
2021-08-02 12:34:00,365.51,365.53,365.4306,365.47,47914
2021-08-02 12:35:00,365.48,365.51,365.42,365.4401,28017
2021-08-02 12:36:00,365.43,365.57,365.42,365.53,34264
2021-08-02 12:37:00,365.53,365.597,365.52,365.56,20608
2021-08-02 12:38:00,365.551,365.6182,365.52,365.561,23536
2021-08-02 12:39:00,365.56,365.65,365.55,365.56,19794
2021-08-02 12:40:00,365.56,365.57,365.44,365.45,45518
2021-08-02 12:41:00,365.445,365.7,365.44,365.685,66036
2021-08-02 12:42:00,365.72,365.77,365.5701,365.5701,44133
2021-08-02 12:43:00,365.57,365.63,365.54,365.621,126387
2021-08-02 12:44:00,365.63,365.64,365.53,365.53,22346
2021-08-02 12:45:00,365.54,365.6301,365.48,365.6301,34188
2021-08-02 12:46:00,365.62,365.63,365.49,365.5,30319
2021-08-02 12:47:00,365.47,365.57,365.45,365.54,28477
2021-08-02 12:48:00,365.54,365.55,365.41,365.41,30058
2021-08-02 12:49:00,365.41,365.47,365.3,365.46,41579
2021-08-02 12:50:00,365.465,365.47,365.32,365.41,49679
2021-08-02 12:51:00,365.4,365.57,365.4,365.52,31327
2021-08-02 12:52:00,365.54,365.69,365.54,365.6472,110119
2021-08-02 12:53:00,365.66,365.67,365.52,365.545,28867
2021-08-02 12:54:00,365.51,365.549,365.46,365.49,29726
2021-08-02 12:55:00,365.47,365.5525,365.415,365.42,19901
2021-08-02 12:56:00,365.44,365.49,365.1701,365.24,42736
2021-08-02 12:57:00,365.25,365.39,365.25,365.37,30824
2021-08-02 12:58:00,365.399,365.399,365.26,365.32,13015
2021-08-02 12:59:00,365.3299,365.44,365.29,365.38,26590
2021-08-02 13:00:00,365.4,365.52,365.37,365.38,48704
2021-08-02 13:01:00,365.44,365.54,365.44,365.4401,20105
2021-08-02 13:02:00,365.44,365.6,365.44,365.51,42985
2021-08-02 13:03:00,365.5001,365.61,365.432,365.5599,25458
2021-08-02 13:04:00,365.6,365.675,365.53,365.58,79761
2021-08-02 13:05:00,365.5749,365.605,365.4306,365.5,53035
2021-08-02 13:06:00,365.48,365.66,365.47,365.65,33403
2021-08-02 13:07:00,365.66,365.69,365.57,365.62,19112
2021-08-02 13:08:00,365.57,365.6301,365.45,365.485,18340
2021-08-02 13:09:00,365.48,365.63,365.48,365.61,31778
2021-08-02 13:10:00,365.59,365.68,365.55,365.68,24894
2021-08-02 13:11:00,365.69,365.84,365.6801,365.8199,42415
2021-08-02 13:12:00,365.81,365.83,365.75,365.78,53343
2021-08-02 13:13:00,365.78,365.78,365.7,365.73,55619
2021-08-02 13:14:00,365.74,365.74,365.6604,365.6899,16667
2021-08-02 13:15:00,365.69,365.76,365.675,365.7406,20275
2021-08-02 13:16:00,365.76,365.8141,365.7,365.75,17325
2021-08-02 13:17:00,365.74,365.7417,365.6501,365.73,14932
2021-08-02 13:18:00,365.75,365.89,365.72,365.89,29724
2021-08-02 13:19:00,365.89,365.93,365.81,365.84,37248
2021-08-02 13:20:00,365.85,365.87,365.77,365.83,41749
2021-08-02 13:21:00,365.83,365.85,365.79,365.85,10490
2021-08-02 13:22:00,365.86,365.89,365.8,365.87,31788
2021-08-02 13:23:00,365.88,365.92,365.85,365.88,31174
2021-08-02 13:24:00,365.875,365.94,365.84,365.9,17781
2021-08-02 13:25:00,365.89,365.98,365.825,365.85,36011
2021-08-02 13:26:00,365.855,365.87,365.71,365.78,45192
2021-08-02 13:27:00,365.8,365.829,365.74,365.829,14647
2021-08-02 13:28:00,365.83,365.84,365.72,365.73,16668
2021-08-02 13:29:00,365.73,365.73,365.6699,365.69,20775
2021-08-02 13:30:00,365.7,365.8399,365.69,365.82,18615
2021-08-02 13:31:00,365.84,365.84,365.7,365.72,46876
2021-08-02 13:32:00,365.71,365.71,365.565,365.59,83375
2021-08-02 13:33:00,365.59,365.68,365.54,365.67,50081
2021-08-02 13:34:00,365.69,365.79,365.69,365.77,24853
2021-08-02 13:35:00,365.765,365.78,365.59,365.655,23504
2021-08-02 13:36:00,365.67,365.67,365.49,365.5,30744
2021-08-02 13:37:00,365.51,365.5501,365.43,365.48,29375
2021-08-02 13:38:00,365.45,365.47,365.4,365.41,163057
2021-08-02 13:39:00,365.42,365.5499,365.42,365.4901,98329
2021-08-02 13:40:00,365.5,365.55,365.4901,365.5295,34395
2021-08-02 13:41:00,365.54,365.64,365.5101,365.52,26861
2021-08-02 13:42:00,365.5299,365.5501,365.4601,365.535,27126
2021-08-02 13:43:00,365.55,365.565,365.4501,365.5,21728
2021-08-02 13:44:00,365.49,365.49,365.36,365.37,47706
2021-08-02 13:45:00,365.35,365.46,365.32,365.34,42031
2021-08-02 13:46:00,365.34,365.35,365.22,365.23,39117
2021-08-02 13:47:00,365.24,365.28,365.17,365.28,59088
2021-08-02 13:48:00,365.285,365.38,365.24,365.24,28488
2021-08-02 13:49:00,365.26,365.3,365.21,365.29,31987
2021-08-02 13:50:00,365.28,365.28,365.05,365.05,38420
2021-08-02 13:51:00,365.049,365.14,364.98,365.14,51072
2021-08-02 13:52:00,365.16,365.26,365.115,365.25,45236
2021-08-02 13:53:00,365.26,365.305,365.16,365.18,31149
2021-08-02 13:54:00,365.21,365.2701,365.12,365.25,21453
2021-08-02 13:55:00,365.25,365.33,365.18,365.2862,50060
2021-08-02 13:56:00,365.3,365.37,365.28,365.365,25032
2021-08-02 13:57:00,365.38,365.4,365.345,365.39,29030
2021-08-02 13:58:00,365.4,365.41,365.32,365.35,41639
2021-08-02 13:59:00,365.36,365.38,365.26,365.3082,22877
2021-08-02 14:00:00,365.3,365.38,365.2001,365.36,36054
2021-08-02 14:01:00,365.36,365.4,365.25,365.28,28092
2021-08-02 14:02:00,365.33,365.38,365.23,365.275,19824
2021-08-02 14:03:00,365.29,365.3101,365.21,365.3,50623
2021-08-02 14:04:00,365.3,365.3418,365.17,365.22,26460
2021-08-02 14:05:00,365.21,365.46,365.2,365.4394,73253
2021-08-02 14:06:00,365.4499,365.475,365.39,365.47,27862
2021-08-02 14:07:00,365.46,365.46,365.331,365.331,17905
2021-08-02 14:08:00,365.33,365.38,365.21,365.21,31230
2021-08-02 14:09:00,365.1924,365.31,365.121,365.265,62792
2021-08-02 14:10:00,365.225,365.36,365.225,365.32,22322
2021-08-02 14:11:00,365.3218,365.36,365.24,365.35,256987
2021-08-02 14:12:00,365.34,365.389,365.3296,365.38,13163
2021-08-02 14:13:00,365.38,365.4225,365.37,365.41,20672
2021-08-02 14:14:00,365.44,365.45,365.38,365.38,28546
2021-08-02 14:15:00,365.405,365.41,365.365,365.375,28327
2021-08-02 14:16:00,365.39,365.4802,365.39,365.48,22837
2021-08-02 14:17:00,365.47,365.49,365.41,365.49,14321
2021-08-02 14:18:00,365.5,365.53,365.44,365.5,263196
2021-08-02 14:19:00,365.49,365.54,365.49,365.53,25984
2021-08-02 14:20:00,365.54,365.57,365.49,365.51,24900
2021-08-02 14:21:00,365.52,365.53,365.4,365.42,15335
2021-08-02 14:22:00,365.4393,365.51,365.43,365.48,23254
2021-08-02 14:23:00,365.47,365.505,365.275,365.35,48336
2021-08-02 14:24:00,365.3346,365.39,365.3082,365.325,29342
2021-08-02 14:25:00,365.335,365.36,365.23,365.34,36541
2021-08-02 14:26:00,365.34,365.39,365.25,365.34,23446
2021-08-02 14:27:00,365.36,365.37,365.235,365.27,29285
2021-08-02 14:28:00,365.26,365.33,365.25,365.29,38691
2021-08-02 14:29:00,365.28,365.37,365.26,365.36,20316
2021-08-02 14:30:00,365.3,365.44,365.27,365.35,49693
2021-08-02 14:31:00,365.39,365.49,365.38,365.48,31867
2021-08-02 14:32:00,365.5,365.51,365.395,365.42,22590
2021-08-02 14:33:00,365.42,365.53,365.38,365.52,33857
2021-08-02 14:34:00,365.525,365.53,365.4,365.47,29962
2021-08-02 14:35:00,365.47,365.54,365.4071,365.4071,18250
2021-08-02 14:36:00,365.44,365.5699,365.43,365.5291,15204
2021-08-02 14:37:00,365.56,365.568,365.5,365.5486,16108
2021-08-02 14:38:00,365.54,365.56,365.46,365.46,36135
2021-08-02 14:39:00,365.46,365.55,365.43,365.54,13275
2021-08-02 14:40:00,365.55,365.59,365.52,365.53,38510
2021-08-02 14:41:00,365.5125,365.52,365.45,365.455,20287
2021-08-02 14:42:00,365.46,365.55,365.42,365.54,26067
2021-08-02 14:43:00,365.54,365.56,365.45,365.56,22593
2021-08-02 14:44:00,365.57,365.6399,365.56,365.5803,26395
2021-08-02 14:45:00,365.59,365.62,365.49,365.52,108491
2021-08-02 14:46:00,365.5291,365.5291,365.4402,365.4402,25400
2021-08-02 14:47:00,365.45,365.48,365.39,365.47,230292
2021-08-02 14:48:00,365.47,365.5,365.44,365.47,21931
2021-08-02 14:49:00,365.47,365.54,365.455,365.52,27522
2021-08-02 14:50:00,365.51,365.55,365.46,365.52,21059
2021-08-02 14:51:00,365.54,365.6,365.45,365.5818,19923
2021-08-02 14:52:00,365.5918,365.6299,365.55,365.58,26721
2021-08-02 14:53:00,365.56,365.57,365.47,365.485,19274
2021-08-02 14:54:00,365.5,365.5,365.415,365.46,18590
2021-08-02 14:55:00,365.47,365.51,365.41,365.41,25590
2021-08-02 14:56:00,365.41,365.5,365.41,365.5,13290
2021-08-02 14:57:00,365.51,365.54,365.4801,365.53,17107
2021-08-02 14:58:00,365.535,365.54,365.37,365.37,25848
2021-08-02 14:59:00,365.37,365.4601,365.35,365.42,32430
2021-08-02 15:00:00,365.44,365.48,365.38,365.415,30711
2021-08-02 15:01:00,365.42,365.46,365.32,365.339,36678
2021-08-02 15:02:00,365.35,365.4601,365.3416,365.42,22015
2021-08-02 15:03:00,365.41,365.5,365.41,365.49,16469
2021-08-02 15:04:00,365.5,365.62,365.48,365.5,42104
2021-08-02 15:05:00,365.51,365.55,365.39,365.49,34974
2021-08-02 15:06:00,365.51,365.53,365.35,365.35,23395
2021-08-02 15:07:00,365.35,365.3799,365.24,365.36,49608
2021-08-02 15:08:00,365.37,365.4,365.34,365.34,34173
2021-08-02 15:09:00,365.34,365.36,365.23,365.29,42970
2021-08-02 15:10:00,365.3,365.34,365.2201,365.27,63817
2021-08-02 15:11:00,365.2408,365.3301,365.1836,365.23,47214
2021-08-02 15:12:00,365.22,365.36,365.2,365.35,27473
2021-08-02 15:13:00,365.36,365.399,365.2799,365.2799,37842
2021-08-02 15:14:00,365.28,365.29,365.17,365.2,29719
2021-08-02 15:15:00,365.21,365.21,365.13,365.14,47331
2021-08-02 15:16:00,365.14,365.19,365.12,365.145,33561
2021-08-02 15:17:00,365.15,365.26,365.12,365.2401,42042
2021-08-02 15:18:00,365.25,365.33,365.18,365.21,48320
2021-08-02 15:19:00,365.21,365.21,365.12,365.17,37704
2021-08-02 15:20:00,365.16,365.16,364.95,365.01,90944
2021-08-02 15:21:00,365.03,365.075,364.94,364.97,268196
2021-08-02 15:22:00,364.995,365.06,364.94,364.95,39411
2021-08-02 15:23:00,364.95,364.98,364.83,364.84,38116
2021-08-02 15:24:00,364.835,364.9,364.8325,364.84,48789
2021-08-02 15:25:00,364.84,364.88,364.71,364.78,43513
2021-08-02 15:26:00,364.78,364.79,364.67,364.7199,58493
2021-08-02 15:27:00,364.7,364.77,364.59,364.63,62466
2021-08-02 15:28:00,364.65,364.69,364.59,364.6599,54138
2021-08-02 15:29:00,364.6559,364.72,364.605,364.6301,46596
2021-08-02 15:30:00,364.635,364.695,364.53,364.69,62820
2021-08-02 15:31:00,364.68,364.7094,364.585,364.63,70908
2021-08-02 15:32:00,364.62,364.639,364.49,364.551,304171
2021-08-02 15:33:00,364.56,364.5855,364.46,364.475,53701
2021-08-02 15:34:00,364.47,364.68,364.47,364.66,91473
2021-08-02 15:35:00,364.65,364.67,364.41,364.5,49776
2021-08-02 15:36:00,364.49,364.6099,364.49,364.57,39585
2021-08-02 15:37:00,364.58,364.755,364.58,364.72,63333
2021-08-02 15:38:00,364.7,364.7,364.51,364.52,50569
2021-08-02 15:39:00,364.51,364.54,364.36,364.3901,73083
2021-08-02 15:40:00,364.4,364.41,364.21,364.39,86998
2021-08-02 15:41:00,364.4,364.46,364.3,364.46,50848
2021-08-02 15:42:00,364.46,364.489,364.34,364.3782,253472
2021-08-02 15:43:00,364.4,364.46,364.31,364.3218,57432
2021-08-02 15:44:00,364.33,364.34,364.14,364.16,62822
2021-08-02 15:45:00,364.16,364.22,364.11,364.175,79286
2021-08-02 15:46:00,364.18,364.27,364.16,364.17,54077
2021-08-02 15:47:00,364.18,364.24,364.17,364.23,41884
2021-08-02 15:48:00,364.23,364.29,364.2,364.25,74582
2021-08-02 15:49:00,364.265,364.28,364.01,364.1,148889
2021-08-02 15:50:00,364.11,364.36,363.87,364.35,295575
2021-08-02 15:51:00,364.34,364.41,364.18,364.23,122031
2021-08-02 15:52:00,364.23,364.23,364.0401,364.1127,87025
2021-08-02 15:53:00,364.12,364.1525,364.07,364.1499,67281
2021-08-02 15:54:00,364.16,364.31,364.03,364.24,206670
2021-08-02 15:55:00,364.23,364.3475,364.18,364.26,126849
2021-08-02 15:56:00,364.25,364.42,364.25,364.3,94197
2021-08-02 15:57:00,364.29,364.5,364.29,364.4769,74592
2021-08-02 15:58:00,364.4899,364.54,364.41,364.45,122523
2021-08-02 15:59:00,364.46,364.57,364.405,364.52,309718
2021-08-02 16:00:00,364.55,364.73,364.52,364.7,79649
